207.15,328990,1162.1,0.00086055,38724,39007,198.31,933.18,1751.4,990.82,-2.12E-07,0.00021327,0.17655,0.018703,8.9485,0.11175,349740,386500,1875.8,650.25,909.35,219.05,0.00003081,0.000010455,0.010583
207.65,336620,1160.5,0.00086172,39596,39886,202.52,932.75,1752.6,987.64,-2.10E-07,0.00021171,0.17595,0.018593,9.1435,0.10937,349930,386740,1872.9,651.78,912.14,219.15,0.000030594,0.000010485,0.010623
208.15,344390,1158.9,0.0008629,40468,40765,206.72,932.32,1753.7,984.46,-2.09E-07,0.00021017,0.17535,0.018484,9.3418,0.10705,350120,386980,1870,653.32,914.95,219.24,0.00003038,0.000010514,0.010664
208.65,352290,1157.3,0.00086409,41341,41645,210.91,931.9,1755,981.28,-2.07E-07,0.00020865,0.17475,0.018374,9.5434,0.10478,350310,387220,1867.2,654.86,917.79,219.33,0.000030168,0.000010543,0.010704
209.15,360320,1155.7,0.00086528,42214,42526,215.09,931.48,1756.2,978.1,-2.05E-07,0.00020715,0.17416,0.018264,9.7483,0.10258,350500,387460,1864.3,656.4,920.64,219.42,0.000029958,0.000010572,0.010745
209.65,368500,1154.1,0.00086648,43088,43407,219.26,931.07,1757.4,974.93,-2.04E-07,0.00020566,0.17356,0.018155,9.9566,0.10044,350690,387700,1861.5,657.94,923.51,219.51,0.00002975,0.000010602,0.010786
210.15,376820,1152.5,0.00086768,43963,44289,223.43,930.66,1758.7,971.75,-2.02E-07,0.00020419,0.17297,0.018045,10.168,0.098345,350870,387930,1858.7,659.49,926.41,219.59,0.000029544,0.000010631,0.010827
210.65,385280,1150.9,0.00086889,44837,45172,227.59,930.26,1760,968.57,-2.01E-07,0.00020273,0.17237,0.017936,10.383,0.096307,351060,388160,1855.8,661.05,929.33,219.67,0.000029341,0.00001066,0.010869
211.15,393880,1149.3,0.0008701,45713,46055,231.74,929.86,1761.3,965.4,-1.99E-07,0.00020129,0.17178,0.017827,10.602,0.094321,351240,388400,1853.1,662.6,932.27,219.75,0.000029139,0.00001069,0.01091
211.65,402630,1147.7,0.00087132,46589,46939,235.89,929.47,1762.6,962.22,-1.97E-07,0.00019987,0.17118,0.017718,10.824,0.092385,351430,388630,1850.3,664.16,935.23,219.83,0.000028939,0.000010719,0.010952
212.15,411520,1146.1,0.00087255,47465,47824,240.03,929.08,1764,959.04,-1.96E-07,0.00019846,0.17059,0.017609,11.05,0.090497,351610,388850,1847.5,665.72,938.21,219.91,0.000028742,0.000010749,0.010994
212.65,420560,1144.5,0.00087378,48342,48710,244.16,928.69,1765.3,955.87,-1.94E-07,0.00019706,0.16999,0.0175,11.279,0.088657,351790,389080,1844.8,667.28,941.22,219.98,0.000028546,0.000010779,0.011036
213.15,429750,1142.8,0.00087502,49220,49596,248.29,928.31,1766.7,952.69,-1.92E-07,0.00019569,0.1694,0.017392,11.512,0.086863,351970,389300,1842,668.85,944.25,220.05,0.000028353,0.000010809,0.011078
213.65,439100,1141.2,0.00087626,50098,50483,252.4,927.93,1768.1,949.51,-1.90E-07,0.00019432,0.16881,0.017283,11.749,0.085113,352150,389530,1839.3,670.42,947.31,220.12,0.000028161,0.000010838,0.011121
214.15,448590,1139.6,0.00087751,50977,51370,256.51,927.56,1769.6,946.34,-1.89E-07,0.00019297,0.16822,0.017175,11.99,0.083406,352330,389750,1836.6,671.99,950.38,220.19,0.000027971,0.000010868,0.011163
214.65,458240,1138,0.00087877,51856,52259,260.62,927.19,1771.1,943.16,-1.87E-07,0.00019164,0.16762,0.017066,12.234,0.081741,352510,389970,1833.9,673.57,953.48,220.26,0.000027783,0.000010898,0.011206
215.15,468050,1136.3,0.00088004,52736,53148,264.71,926.82,1772.5,939.98,-1.85E-07,0.00019031,0.16703,0.016958,12.482,0.080116,352690,390190,1831.2,675.15,956.61,220.32,0.000027597,0.000010928,0.011249
215.65,478010,1134.7,0.00088131,53616,54038,268.81,926.46,1774.1,936.81,-1.83E-07,0.00018901,0.16644,0.01685,12.734,0.078531,352860,390400,1828.6,676.73,959.76,220.38,0.000027413,0.000010958,0.011292
216.15,488140,1133,0.00088258,54498,54928,272.89,926.1,1775.6,933.63,-1.81E-07,0.00018771,0.16585,0.016742,12.99,0.076985,353040,390620,1825.9,678.31,962.93,220.44,0.000027231,0.000010988,0.011335
216.65,498420,1131.4,0.00088387,55379,55820,276.97,925.75,1777.2,930.45,-1.79E-07,0.00018643,0.16526,0.016634,13.249,0.075475,353210,390830,1823.3,679.9,966.13,220.5,0.000027051,0.000011019,0.011379
217.15,508870,1129.7,0.00088516,56262,56712,281.04,925.4,1778.7,927.28,-1.77E-07,0.00018516,0.16467,0.016526,13.513,0.074002,353390,391040,1820.7,681.49,969.35,220.55,0.000026872,0.000011049,0.011423
217.65,519480,1128.1,0.00088645,57145,57605,285.1,925.05,1780.4,924.1,-1.75E-07,0.00018391,0.16408,0.016419,13.781,0.072564,353560,391250,1818.1,683.08,972.6,220.61,0.000026695,0.000011079,0.011467
218.15,530260,1126.4,0.00088776,58028,58499,289.16,924.71,1782,920.92,-1.73E-07,0.00018266,0.16349,0.016311,14.053,0.071159,353730,391460,1815.5,684.67,975.88,220.66,0.00002652,0.00001111,0.011511
218.65,541200,1124.8,0.00088907,58913,59394,293.21,924.37,1783.6,917.74,-1.71E-07,0.00018143,0.1629,0.016204,14.329,0.069788,353900,391670,1812.9,686.27,979.18,220.7,0.000026347,0.00001114,0.011555
219.15,552310,1123.1,0.00089038,59798,60290,297.26,924.04,1785.3,914.56,-1.69E-07,0.00018022,0.16232,0.016096,14.609,0.06845,354060,391870,1810.3,687.87,982.5,220.75,0.000026176,0.000011171,0.0116
219.65,563600,1121.4,0.00089171,60684,61186,301.3,923.71,1787,911.39,-1.67E-07,0.00017901,0.16173,0.015989,14.894,0.067142,354230,392070,1807.7,689.47,985.86,220.79,0.000026006,0.000011201,0.011644
220.15,575050,1119.8,0.00089304,61570,62083,305.34,923.38,1788.8,908.21,-1.65E-07,0.00017782,0.16114,0.015882,15.183,0.065865,354400,392270,1805.2,691.07,989.24,220.84,0.000025838,0.000011232,0.011689
220.65,586680,1118.1,0.00089438,62457,62982,309.36,923.06,1790.5,905.03,-1.63E-07,0.00017663,0.16055,0.015775,15.476,0.064618,354560,392470,1802.6,692.67,992.65,220.88,0.000025672,0.000011263,0.011735
221.15,598490,1116.4,0.00089572,63345,63881,313.39,922.74,1792.3,901.85,-1.61E-07,0.00017546,0.15997,0.015668,15.773,0.063399,354730,392670,1800.1,694.28,996.08,220.91,0.000025507,0.000011294,0.01178
221.65,610470,1114.7,0.00089708,64233,64781,317.4,922.43,1794.2,898.67,-1.59E-07,0.0001743,0.15938,0.015562,16.075,0.062208,354890,392860,1797.6,695.89,999.55,220.95,0.000025345,0.000011325,0.011826
222.15,622630,1113,0.00089844,65122,65682,321.41,922.12,1796,895.49,-1.57E-07,0.00017315,0.1588,0.015455,16.381,0.061045,355050,393060,1795.1,697.5,1003,220.98,0.000025183,0.000011356,0.011871
222.65,634970,1111.4,0.00089981,66012,66584,325.42,921.81,1797.9,892.31,-1.55E-07,0.00017201,0.15821,0.015349,16.692,0.059908,355210,393250,1792.6,699.12,1006.6,221.01,0.000025024,0.000011387,0.011918
223.15,647490,1109.7,0.00090118,66903,67487,329.42,921.51,1799.8,889.13,-1.52E-07,0.00017089,0.15763,0.015242,17.008,0.058797,355370,393440,1790.1,700.73,1010.1,221.04,0.000024866,0.000011418,0.011964
223.65,660200,1108,0.00090257,67795,68390,333.41,921.21,1801.7,885.94,-1.50E-07,0.00016977,0.15704,0.015136,17.328,0.05771,355520,393620,1787.6,702.35,1013.7,221.07,0.00002471,0.000011449,0.01201
